email_id,domain,open_rate,click_rate,has_spammy_words,num_links,html_email,past_bounce,spam_trap_flag,bounce_likelihood
user381@yahoo.com,protonmail.com,0.1,0.3,0,0,1,0,0,0
user382@protonmail.com,gmail.com,0.28,0.12,0,2,1,1,0,1
user383@outlook.com,mail.ru,0.5,0.36,0,2,1,0,0,0
user384@tempmail.net,yahoo.com,0.16,0.2,0,1,1,0,0,0
user385@protonmail.com,tempmail.net,0.21,0.28,1,4,0,0,0,0
user386@outlook.com,tempmail.net,0.46,0.0,0,2,1,1,0,1
user387@tempmail.net,yahoo.com,0.28,0.02,0,2,1,0,0,0
user388@tempmail.net,outlook.com,0.19,0.17,0,1,1,0,0,0
user389@businessmail.biz,outlook.com,0.11,0.32,1,2,0,0,0,0
user390@businessmail.biz,yahoo.com,0.42,0.05,0,1,1,0,0,0
user391@mail.ru,protonmail.com,0.64,0.05,0,1,0,0,0,0
user392@businessmail.biz,yahoo.com,0.31,0.27,0,2,1,0,0,0
user393@mail.ru,businessmail.biz,0.41,0.06,0,0,1,0,0,0
user394@businessmail.biz,yahoo.com,0.2,0.14,0,2,1,0,0,0
user395@yahoo.com,protonmail.com,0.14,0.28,0,3,0,0,0,0
user396@outlook.com,yahoo.com,0.1,0.07,0,0,0,0,0,0
user397@mail.ru,mail.ru,0.37,0.04,0,2,1,0,0,0
user398@yahoo.com,yahoo.com,0.51,0.04,1,1,1,0,0,0
user399@gmail.com,mail.ru,0.24,0.19,0,0,0,0,1,1
user400@tempmail.net,gmail.com,0.41,0.14,0,2,1,0,0,0
user401@yahoo.com,protonmail.com,0.26,0.09,0,1,1,0,0,0
user402@mail.ru,outlook.com,0.38,0.21,1,2,0,0,0,0
user403@gmail.com,outlook.com,0.23,0.22,0,1,0,0,0,0
user404@protonmail.com,protonmail.com,0.05,0.05,0,2,1,0,0,0
user405@gmail.com,mail.ru,0.16,0.44,0,4,0,0,0,0
user406@mail.ru,gmail.com,0.19,0.29,0,1,0,0,0,0
user407@tempmail.net,protonmail.com,0.26,0.18,0,2,1,0,1,1
user408@tempmail.net,gmail.com,0.36,0.0,0,3,0,0,0,0
user409@businessmail.biz,businessmail.biz,0.08,0.07,0,1,0,0,0,0
user410@gmail.com,protonmail.com,0.11,0.03,0,2,1,1,0,1
user411@tempmail.net,gmail.com,0.25,0.23,0,2,1,1,0,1
user412@protonmail.com,gmail.com,0.55,0.08,0,1,1,0,0,0
user413@gmail.com,protonmail.com,0.34,0.11,0,2,0,0,0,0
user414@yahoo.com,mail.ru,0.11,0.02,0,0,1,0,0,0
user415@gmail.com,tempmail.net,0.08,0.12,0,5,0,0,0,0
user416@mail.ru,gmail.com,0.22,0.25,1,3,1,0,0,0
user417@gmail.com,protonmail.com,0.24,0.24,0,2,0,0,0,0
user418@protonmail.com,tempmail.net,0.47,0.06,0,3,1,1,0,1
user419@yahoo.com,outlook.com,0.11,0.08,0,1,1,0,0,0
user420@mail.ru,tempmail.net,0.35,0.04,1,1,1,0,0,0
user421@tempmail.net,businessmail.biz,0.11,0.4,1,2,1,0,0,0
user422@protonmail.com,gmail.com,0.52,0.22,0,2,1,0,0,0
user423@businessmail.biz,outlook.com,0.46,0.02,0,3,1,0,0,0
user424@mail.ru,gmail.com,0.45,0.01,0,0,0,1,0,1
user425@mail.ru,outlook.com,0.45,0.14,0,3,1,0,0,0
user426@outlook.com,gmail.com,0.21,0.03,0,0,1,0,0,0
user427@businessmail.biz,yahoo.com,0.55,0.24,0,1,0,0,0,0
user428@yahoo.com,tempmail.net,0.24,0.25,0,1,1,0,0,0
user429@businessmail.biz,gmail.com,0.35,0.11,1,1,1,0,0,0
user430@tempmail.net,outlook.com,0.56,0.04,0,2,0,0,0,0
user431@outlook.com,yahoo.com,0.07,0.06,0,1,1,0,0,0
user432@mail.ru,tempmail.net,0.48,0.14,0,1,0,0,0,0
user433@mail.ru,mail.ru,0.36,0.02,0,3,0,0,0,0
user434@mail.ru,mail.ru,0.4,0.24,0,1,1,0,0,0
user435@mail.ru,businessmail.biz,0.14,0.13,0,1,0,0,0,0
user436@yahoo.com,businessmail.biz,0.15,0.07,0,3,0,0,0,0
user437@yahoo.com,yahoo.com,0.27,0.3,0,0,0,0,0,0
user438@gmail.com,mail.ru,0.27,0.12,0,2,0,0,1,1
user439@outlook.com,yahoo.com,0.2,0.11,0,0,0,0,0,0
user440@businessmail.biz,businessmail.biz,0.52,0.32,0,1,1,0,0,0
user441@tempmail.net,yahoo.com,0.01,0.24,0,1,0,0,0,0
user442@gmail.com,tempmail.net,0.23,0.06,0,0,1,0,1,1
user443@businessmail.biz,yahoo.com,0.09,0.11,0,4,0,0,0,0
user444@businessmail.biz,yahoo.com,0.54,0.18,0,3,1,0,0,0
user445@protonmail.com,gmail.com,0.34,0.01,0,2,0,0,0,0
user446@mail.ru,tempmail.net,0.22,0.12,1,3,0,0,0,0
user447@mail.ru,businessmail.biz,0.12,0.09,0,2,0,1,1,1
user448@tempmail.net,yahoo.com,0.33,0.04,0,1,0,0,0,0
user449@outlook.com,protonmail.com,0.1,0.05,0,3,1,0,0,0
user450@mail.ru,businessmail.biz,0.34,0.03,0,2,0,0,0,0
user451@mail.ru,gmail.com,0.58,0.16,0,3,0,0,0,0
user452@protonmail.com,businessmail.biz,0.55,0.01,0,0,1,0,0,0
user453@protonmail.com,yahoo.com,0.14,0.12,0,1,1,0,0,0
user454@mail.ru,businessmail.biz,0.54,0.29,0,3,1,0,0,0
user455@gmail.com,protonmail.com,0.05,0.03,0,2,1,0,0,0
user456@tempmail.net,protonmail.com,0.23,0.03,0,0,0,0,0,0
user457@outlook.com,mail.ru,0.15,0.0,0,5,1,0,0,0
user458@yahoo.com,mail.ru,0.04,0.05,0,5,0,0,0,0
user459@mail.ru,outlook.com,0.42,0.02,0,1,1,0,0,0
user460@mail.ru,businessmail.biz,0.47,0.23,1,1,1,0,0,0
user461@protonmail.com,gmail.com,0.46,0.03,0,2,1,0,0,0
user462@outlook.com,gmail.com,0.29,0.09,0,3,1,0,0,0
user463@gmail.com,gmail.com,0.33,0.11,0,1,1,0,0,0
user464@tempmail.net,outlook.com,0.61,0.14,1,1,0,0,0,0
user465@gmail.com,businessmail.biz,0.23,0.18,0,2,0,1,0,1
user466@mail.ru,gmail.com,0.33,0.01,0,1,0,0,0,0
user467@gmail.com,protonmail.com,0.19,0.09,0,3,0,0,0,0
user468@gmail.com,mail.ru,0.48,0.1,0,1,0,0,0,0
user469@protonmail.com,businessmail.biz,0.46,0.23,0,3,0,0,0,0
user470@mail.ru,yahoo.com,0.34,0.19,0,2,1,0,0,0
user471@outlook.com,tempmail.net,0.29,0.02,0,2,0,0,1,1
user472@outlook.com,mail.ru,0.3,0.11,0,0,1,0,0,0
user473@tempmail.net,gmail.com,0.33,0.12,0,3,0,0,0,0
user474@outlook.com,protonmail.com,0.07,0.17,0,1,0,0,0,0
user475@yahoo.com,protonmail.com,0.33,0.04,1,2,1,0,1,1
user476@mail.ru,tempmail.net,0.57,0.02,0,0,1,1,0,1
user477@outlook.com,yahoo.com,0.17,0.02,0,1,0,0,0,0
user478@outlook.com,businessmail.biz,0.32,0.29,0,4,0,0,0,0
user479@tempmail.net,yahoo.com,0.26,0.02,0,1,1,0,0,0
user480@outlook.com,tempmail.net,0.21,0.1,0,2,1,0,0,0
user481@yahoo.com,yahoo.com,0.45,0.05,0,2,0,0,0,0
user482@businessmail.biz,outlook.com,0.19,0.19,0,1,0,0,0,0
user483@tempmail.net,mail.ru,0.42,0.03,0,2,0,0,1,1
user484@gmail.com,outlook.com,0.31,0.05,0,0,1,0,0,0
user485@businessmail.biz,yahoo.com,0.09,0.01,0,4,0,0,0,1
user486@gmail.com,tempmail.net,0.18,0.04,1,1,0,0,1,1
user487@yahoo.com,gmail.com,0.29,0.12,1,1,1,0,0,0
user488@outlook.com,tempmail.net,0.19,0.04,0,1,0,1,0,1
user489@yahoo.com,outlook.com,0.25,0.23,0,1,1,0,0,0
user490@mail.ru,gmail.com,0.26,0.07,1,1,0,0,0,0
user491@outlook.com,businessmail.biz,0.19,0.09,0,0,0,0,1,1
user492@tempmail.net,gmail.com,0.12,0.04,0,4,0,1,0,1
user493@protonmail.com,gmail.com,0.36,0.26,0,3,0,1,0,1
user494@tempmail.net,businessmail.biz,0.01,0.04,1,2,0,0,0,0
user495@yahoo.com,gmail.com,0.23,0.03,0,1,0,0,0,0
user496@protonmail.com,outlook.com,0.37,0.26,0,1,1,0,0,0
user497@yahoo.com,businessmail.biz,0.47,0.07,0,5,1,0,0,0
user498@yahoo.com,protonmail.com,0.23,0.04,0,3,0,0,0,0
user499@gmail.com,gmail.com,0.6,0.04,0,4,1,0,0,0
user500@protonmail.com,mail.ru,0.11,0.12,0,4,1,0,0,0
user501@businessmail.biz,protonmail.com,0.29,0.24,1,3,0,0,0,0
user502@mail.ru,outlook.com,0.24,0.11,0,3,0,0,0,0
user503@mail.ru,outlook.com,0.09,0.04,0,2,1,0,0,0
user504@protonmail.com,outlook.com,0.34,0.05,0,6,1,0,0,0
user505@yahoo.com,mail.ru,0.26,0.14,0,2,0,0,0,0
user506@yahoo.com,gmail.com,0.11,0.05,0,3,0,1,0,1
user507@protonmail.com,gmail.com,0.34,0.06,0,3,0,0,0,0
user508@outlook.com,protonmail.com,0.07,0.06,0,4,0,0,0,0
user509@yahoo.com,tempmail.net,0.39,0.06,0,2,1,0,0,0
user510@yahoo.com,gmail.com,0.17,0.18,0,2,0,0,0,0
user511@yahoo.com,yahoo.com,0.69,0.21,0,3,0,0,1,1
user512@gmail.com,yahoo.com,0.17,0.02,0,1,0,0,0,0
user513@gmail.com,protonmail.com,0.26,0.05,0,0,1,0,0,0
user514@tempmail.net,outlook.com,0.34,0.12,0,2,1,0,0,0
user515@businessmail.biz,businessmail.biz,0.19,0.14,0,4,1,0,0,0
user516@gmail.com,yahoo.com,0.44,0.03,0,1,0,0,0,0
user517@outlook.com,gmail.com,0.29,0.29,0,5,1,1,1,1
user518@tempmail.net,businessmail.biz,0.04,0.26,0,1,0,0,0,0
user519@yahoo.com,gmail.com,0.09,0.25,0,1,0,0,0,0
user520@outlook.com,outlook.com,0.47,0.09,0,2,0,0,0,0
user521@protonmail.com,outlook.com,0.27,0.29,0,1,0,0,0,0
user522@gmail.com,businessmail.biz,0.24,0.03,0,1,0,0,0,0
user523@mail.ru,outlook.com,0.27,0.12,0,2,1,0,0,0
user524@yahoo.com,tempmail.net,0.1,0.15,0,5,0,0,0,0
user525@yahoo.com,outlook.com,0.23,0.02,0,3,1,1,0,1
user526@tempmail.net,outlook.com,0.26,0.2,0,5,1,0,0,0
user527@tempmail.net,protonmail.com,0.69,0.09,0,1,0,0,0,0
user528@mail.ru,mail.ru,0.25,0.29,0,2,0,0,0,0
user529@yahoo.com,yahoo.com,0.24,0.51,0,1,0,0,0,0
user530@mail.ru,tempmail.net,0.28,0.03,0,0,1,0,0,0
user531@businessmail.biz,yahoo.com,0.27,0.4,0,2,0,0,0,0
user532@tempmail.net,protonmail.com,0.23,0.26,0,1,0,0,1,1
user533@yahoo.com,mail.ru,0.43,0.18,0,4,0,0,0,0
user534@yahoo.com,gmail.com,0.22,0.02,0,0,1,0,0,0
user535@businessmail.biz,gmail.com,0.48,0.04,0,3,0,0,0,0
user536@tempmail.net,gmail.com,0.23,0.04,0,2,1,0,0,0
user537@businessmail.biz,tempmail.net,0.43,0.08,0,1,0,0,0,0
user538@mail.ru,gmail.com,0.39,0.2,0,3,0,0,0,0
user539@gmail.com,gmail.com,0.21,0.04,0,1,1,0,0,0
user540@tempmail.net,yahoo.com,0.09,0.2,0,3,0,0,0,0
user541@yahoo.com,mail.ru,0.6,0.03,0,1,0,1,0,1
user542@outlook.com,protonmail.com,0.23,0.03,1,0,0,0,0,0
user543@gmail.com,mail.ru,0.3,0.02,0,3,0,0,0,0
user544@businessmail.biz,tempmail.net,0.16,0.04,1,0,1,0,0,0
user545@outlook.com,businessmail.biz,0.18,0.23,0,2,0,0,0,0
user546@tempmail.net,businessmail.biz,0.48,0.12,0,1,0,0,0,0
user547@businessmail.biz,protonmail.com,0.53,0.01,0,3,1,0,0,0
user548@outlook.com,mail.ru,0.36,0.07,1,4,1,0,0,0
user549@outlook.com,yahoo.com,0.25,0.1,0,4,1,0,0,0
user550@yahoo.com,protonmail.com,0.38,0.18,0,1,0,0,0,0
user551@yahoo.com,businessmail.biz,0.2,0.22,0,4,0,0,0,0
user552@businessmail.biz,protonmail.com,0.3,0.25,0,0,1,0,0,0
user553@yahoo.com,gmail.com,0.13,0.07,0,0,1,0,1,1
user554@mail.ru,businessmail.biz,0.13,0.23,1,1,0,0,0,0
user555@businessmail.biz,yahoo.com,0.35,0.36,0,0,0,0,0,0
user556@mail.ru,gmail.com,0.32,0.05,0,1,0,0,0,0
user557@tempmail.net,yahoo.com,0.31,0.01,0,4,1,1,0,1
user558@outlook.com,protonmail.com,0.23,0.05,0,2,1,0,0,0
user559@mail.ru,tempmail.net,0.31,0.06,1,2,1,0,0,0
user560@yahoo.com,outlook.com,0.17,0.16,0,7,1,0,0,0
user561@tempmail.net,outlook.com,0.04,0.01,1,0,1,0,0,1
user562@gmail.com,businessmail.biz,0.28,0.41,0,1,0,0,0,0
user563@businessmail.biz,mail.ru,0.09,0.02,0,1,0,0,0,0
user564@businessmail.biz,tempmail.net,0.41,0.04,0,2,0,0,0,0
user565@outlook.com,mail.ru,0.52,0.14,0,2,1,0,0,0
user566@mail.ru,gmail.com,0.63,0.02,0,1,1,0,0,0
user567@protonmail.com,businessmail.biz,0.27,0.05,0,2,0,1,0,1
user568@outlook.com,businessmail.biz,0.16,0.29,0,3,1,0,0,0
user569@protonmail.com,mail.ru,0.3,0.01,0,3,1,1,0,1
user570@outlook.com,businessmail.biz,0.25,0.02,0,2,1,0,0,0
user571@gmail.com,mail.ru,0.28,0.02,0,2,1,0,0,0
user572@gmail.com,tempmail.net,0.47,0.29,0,5,0,0,0,0
user573@businessmail.biz,mail.ru,0.22,0.13,1,0,1,0,0,0
user574@gmail.com,tempmail.net,0.25,0.08,0,0,1,0,0,0
user575@mail.ru,protonmail.com,0.13,0.04,0,6,1,0,0,0
user576@mail.ru,outlook.com,0.26,0.19,0,5,0,0,0,0
user577@gmail.com,businessmail.biz,0.58,0.0,0,3,1,0,0,0
user578@gmail.com,tempmail.net,0.17,0.02,0,2,0,0,0,0
user579@protonmail.com,protonmail.com,0.44,0.16,0,3,0,0,0,0
user580@protonmail.com,outlook.com,0.24,0.03,0,3,1,1,0,1
user581@mail.ru,tempmail.net,0.45,0.05,0,1,0,0,0,0
user582@mail.ru,protonmail.com,0.42,0.04,0,6,1,0,0,0
user583@protonmail.com,tempmail.net,0.12,0.22,0,3,0,0,0,0
user584@yahoo.com,businessmail.biz,0.41,0.12,0,4,1,0,0,0
user585@tempmail.net,protonmail.com,0.09,0.22,0,4,0,0,0,0
user586@protonmail.com,businessmail.biz,0.1,0.04,0,1,0,0,0,0
user587@mail.ru,gmail.com,0.23,0.15,0,3,0,0,1,1
user588@yahoo.com,protonmail.com,0.55,0.07,1,1,1,0,0,0
user589@mail.ru,outlook.com,0.35,0.07,0,2,1,0,0,0
user590@outlook.com,businessmail.biz,0.14,0.03,0,1,0,0,0,0
user591@yahoo.com,yahoo.com,0.05,0.05,1,2,1,0,1,1
user592@outlook.com,yahoo.com,0.38,0.41,0,4,0,0,0,0
user593@tempmail.net,protonmail.com,0.28,0.0,0,4,1,0,0,0
user594@tempmail.net,yahoo.com,0.31,0.05,0,1,0,0,0,0
user595@mail.ru,outlook.com,0.34,0.33,0,2,1,0,0,0
user596@mail.ru,protonmail.com,0.48,0.01,0,1,1,0,0,0
user597@businessmail.biz,protonmail.com,0.26,0.07,0,1,1,0,0,0
user598@gmail.com,mail.ru,0.5,0.02,0,1,0,0,0,0
user599@protonmail.com,gmail.com,0.15,0.33,1,5,1,0,0,0
user600@protonmail.com,mail.ru,0.06,0.17,0,1,1,0,0,0
user601@mail.ru,businessmail.biz,0.45,0.33,0,4,0,0,0,0
user602@businessmail.biz,gmail.com,0.11,0.02,0,2,0,0,0,0
user603@businessmail.biz,gmail.com,0.3,0.02,1,2,0,0,0,0
user604@outlook.com,yahoo.com,0.54,0.1,1,2,1,1,0,1
user605@yahoo.com,tempmail.net,0.07,0.04,0,2,0,0,0,0
user606@yahoo.com,protonmail.com,0.34,0.11,0,2,0,0,0,0
user607@yahoo.com,businessmail.biz,0.06,0.12,0,3,1,0,0,0
user608@protonmail.com,mail.ru,0.27,0.03,0,2,0,0,0,0
user609@protonmail.com,yahoo.com,0.01,0.11,0,2,0,0,0,0
user610@mail.ru,mail.ru,0.09,0.19,0,3,1,0,0,0
user611@protonmail.com,mail.ru,0.16,0.01,0,2,0,0,0,0
user612@gmail.com,businessmail.biz,0.06,0.02,0,2,0,0,0,0
user613@gmail.com,outlook.com,0.36,0.02,0,3,1,0,0,0
user614@protonmail.com,mail.ru,0.33,0.01,0,3,1,0,0,0
user615@yahoo.com,tempmail.net,0.55,0.09,0,2,0,0,0,0
user616@businessmail.biz,outlook.com,0.11,0.03,0,3,0,1,0,1
user617@yahoo.com,mail.ru,0.22,0.06,1,1,1,0,0,0
user618@yahoo.com,yahoo.com,0.08,0.43,0,2,1,0,0,0
user619@mail.ru,outlook.com,0.18,0.37,0,6,1,0,0,0
user620@outlook.com,outlook.com,0.6,0.03,0,0,1,0,0,0
user621@gmail.com,yahoo.com,0.4,0.1,0,1,0,0,0,0
user622@outlook.com,mail.ru,0.11,0.14,0,1,1,0,0,0
user623@protonmail.com,gmail.com,0.03,0.05,0,1,0,0,0,0
user624@gmail.com,yahoo.com,0.03,0.01,0,0,0,0,0,1
user625@gmail.com,businessmail.biz,0.37,0.04,0,4,1,0,0,0
user626@businessmail.biz,tempmail.net,0.16,0.02,0,1,0,0,0,0
user627@gmail.com,mail.ru,0.74,0.1,0,1,1,0,0,0
user628@businessmail.biz,outlook.com,0.24,0.0,0,2,0,0,0,0
user629@tempmail.net,yahoo.com,0.17,0.04,0,1,1,0,0,0
user630@businessmail.biz,tempmail.net,0.08,0.0,0,3,0,0,0,1
user631@mail.ru,mail.ru,0.45,0.04,0,4,0,0,0,0
user632@outlook.com,yahoo.com,0.2,0.0,0,1,0,0,0,0
user633@yahoo.com,businessmail.biz,0.26,0.27,0,2,0,0,0,0
user634@protonmail.com,protonmail.com,0.28,0.3,0,1,1,1,0,1
user635@mail.ru,tempmail.net,0.25,0.02,0,5,1,0,0,0
user636@tempmail.net,mail.ru,0.39,0.09,0,1,1,0,0,0
user637@protonmail.com,yahoo.com,0.09,0.0,0,1,0,0,0,1
user638@outlook.com,outlook.com,0.24,0.02,1,1,1,0,0,0
user639@outlook.com,businessmail.biz,0.2,0.4,0,1,0,0,0,0
user640@outlook.com,businessmail.biz,0.4,0.02,0,3,1,0,0,0
user641@mail.ru,businessmail.biz,0.47,0.03,0,2,1,0,0,0
user642@gmail.com,gmail.com,0.13,0.0,0,2,1,0,0,0
user643@tempmail.net,gmail.com,0.4,0.17,0,1,0,0,0,0
user644@protonmail.com,yahoo.com,0.09,0.01,0,2,0,0,0,1
user645@outlook.com,yahoo.com,0.25,0.09,0,2,1,0,0,0
user646@yahoo.com,gmail.com,0.26,0.02,1,1,1,0,0,0
user647@businessmail.biz,businessmail.biz,0.45,0.08,0,3,1,0,0,0
user648@yahoo.com,yahoo.com,0.39,0.13,0,9,0,0,0,0
user649@mail.ru,mail.ru,0.1,0.0,0,2,1,0,0,0
user650@outlook.com,yahoo.com,0.38,0.07,0,1,0,0,0,0
user651@businessmail.biz,protonmail.com,0.3,0.01,0,1,1,0,0,0
user652@tempmail.net,gmail.com,0.59,0.0,0,3,0,0,0,0
user653@protonmail.com,gmail.com,0.18,0.05,0,1,1,0,0,0
user654@outlook.com,outlook.com,0.21,0.08,1,2,1,0,0,0
user655@gmail.com,outlook.com,0.62,0.02,0,1,0,1,0,1
user656@outlook.com,protonmail.com,0.49,0.03,0,0,1,0,0,0
user657@protonmail.com,outlook.com,0.1,0.16,0,1,0,0,0,0
user658@tempmail.net,yahoo.com,0.25,0.03,0,0,1,0,0,0
user659@protonmail.com,protonmail.com,0.34,0.07,1,2,0,1,0,1
user660@yahoo.com,businessmail.biz,0.4,0.03,0,2,0,1,0,1
user661@protonmail.com,tempmail.net,0.12,0.11,0,0,0,0,0,0
user662@businessmail.biz,businessmail.biz,0.56,0.23,0,1,1,0,0,0
user663@outlook.com,yahoo.com,0.06,0.04,0,1,1,0,0,0
user664@businessmail.biz,gmail.com,0.12,0.15,0,2,1,0,0,0
user665@protonmail.com,outlook.com,0.53,0.23,0,3,0,0,0,0
user666@tempmail.net,mail.ru,0.27,0.01,0,10,0,0,0,0
user667@mail.ru,yahoo.com,0.28,0.1,0,3,1,0,1,1
user668@protonmail.com,yahoo.com,0.3,0.0,0,0,1,0,0,0
user669@mail.ru,outlook.com,0.14,0.1,0,0,1,0,0,0
user670@gmail.com,protonmail.com,0.07,0.09,0,1,0,0,0,0
user671@businessmail.biz,yahoo.com,0.33,0.1,1,1,0,0,0,0
user672@outlook.com,yahoo.com,0.36,0.14,1,2,1,0,0,0
user673@yahoo.com,mail.ru,0.31,0.06,0,1,0,0,0,0
user674@outlook.com,tempmail.net,0.18,0.07,0,2,0,0,0,0
user675@protonmail.com,businessmail.biz,0.11,0.06,0,0,0,1,0,1
user676@protonmail.com,gmail.com,0.23,0.03,0,2,1,0,0,0
user677@tempmail.net,businessmail.biz,0.64,0.01,1,1,0,0,0,0
user678@protonmail.com,protonmail.com,0.24,0.06,0,0,0,0,0,0
user679@yahoo.com,businessmail.biz,0.22,0.03,0,1,1,0,0,0
user680@mail.ru,tempmail.net,0.25,0.04,0,1,1,0,0,0
user681@yahoo.com,protonmail.com,0.24,0.02,0,1,1,0,0,0
user682@tempmail.net,protonmail.com,0.53,0.08,0,0,1,0,0,0
user683@outlook.com,protonmail.com,0.39,0.17,1,2,0,0,0,0
user684@mail.ru,tempmail.net,0.17,0.33,0,1,0,0,0,0
user685@tempmail.net,outlook.com,0.2,0.01,0,1,1,0,0,0
user686@businessmail.biz,mail.ru,0.25,0.3,0,3,1,1,0,1
user687@businessmail.biz,outlook.com,0.29,0.04,0,2,0,0,0,0
user688@businessmail.biz,businessmail.biz,0.14,0.18,0,4,0,1,0,1
user689@outlook.com,yahoo.com,0.19,0.19,0,2,1,0,0,0
user690@outlook.com,outlook.com,0.57,0.07,0,2,1,0,1,1
user691@tempmail.net,tempmail.net,0.54,0.0,0,3,0,0,0,0
user692@tempmail.net,businessmail.biz,0.21,0.02,0,0,0,0,0,0
user693@businessmail.biz,outlook.com,0.19,0.03,0,1,1,0,0,0
user694@mail.ru,protonmail.com,0.39,0.09,1,2,0,0,0,0
user695@businessmail.biz,tempmail.net,0.05,0.22,0,2,0,0,0,0
user696@yahoo.com,tempmail.net,0.51,0.13,1,2,1,0,1,1
user697@protonmail.com,outlook.com,0.17,0.09,0,2,1,1,0,1
user698@mail.ru,protonmail.com,0.35,0.2,0,2,0,0,0,0
user699@outlook.com,outlook.com,0.06,0.08,0,1,1,0,0,0
user700@gmail.com,protonmail.com,0.4,0.0,0,2,0,0,0,0
user701@outlook.com,businessmail.biz,0.36,0.04,0,3,1,0,0,0
user702@mail.ru,yahoo.com,0.34,0.04,0,3,1,0,0,0
user703@outlook.com,protonmail.com,0.13,0.0,0,0,0,0,0,0
user704@yahoo.com,businessmail.biz,0.19,0.08,0,0,1,0,0,0
user705@protonmail.com,tempmail.net,0.31,0.16,0,0,1,0,0,0
user706@protonmail.com,protonmail.com,0.16,0.05,0,3,1,0,0,0
user707@gmail.com,mail.ru,0.16,0.42,0,0,0,0,0,0
user708@outlook.com,mail.ru,0.49,0.05,0,3,1,0,0,0
user709@outlook.com,protonmail.com,0.04,0.0,0,2,1,0,0,1
user710@tempmail.net,businessmail.biz,0.5,0.1,0,3,0,0,0,0
user711@outlook.com,gmail.com,0.13,0.0,0,0,1,0,0,0
user712@gmail.com,mail.ru,0.38,0.03,0,1,0,0,0,0
user713@tempmail.net,outlook.com,0.32,0.04,0,2,0,0,1,1
user714@yahoo.com,protonmail.com,0.12,0.06,0,1,0,0,0,0
user715@mail.ru,tempmail.net,0.16,0.11,0,1,1,0,0,0
user716@outlook.com,gmail.com,0.42,0.08,1,2,0,1,0,1
user717@gmail.com,gmail.com,0.22,0.14,1,1,1,0,0,0
user718@gmail.com,businessmail.biz,0.75,0.09,0,2,0,0,0,0
user719@mail.ru,outlook.com,0.18,0.06,0,1,1,0,1,1
user720@gmail.com,mail.ru,0.17,0.11,0,2,1,0,0,0
user721@protonmail.com,outlook.com,0.1,0.11,0,1,1,0,0,0
user722@tempmail.net,tempmail.net,0.16,0.2,0,2,0,1,0,1
user723@tempmail.net,protonmail.com,0.25,0.05,0,3,0,0,0,0
user724@gmail.com,gmail.com,0.7,0.19,0,3,0,0,0,0
user725@gmail.com,mail.ru,0.16,0.12,0,2,0,0,0,0
user726@mail.ru,yahoo.com,0.04,0.02,0,3,1,0,0,0
user727@outlook.com,tempmail.net,0.19,0.17,0,2,0,0,0,0
user728@tempmail.net,protonmail.com,0.28,0.17,0,2,0,0,0,0
user729@tempmail.net,businessmail.biz,0.5,0.01,0,3,0,0,0,0
user730@yahoo.com,yahoo.com,0.29,0.02,0,2,1,0,0,0
user731@outlook.com,businessmail.biz,0.21,0.07,0,1,0,1,0,1
user732@mail.ru,businessmail.biz,0.17,0.08,0,2,1,0,0,0
user733@protonmail.com,outlook.com,0.4,0.25,0,2,0,0,0,0
user734@yahoo.com,yahoo.com,0.27,0.41,0,2,1,0,0,0
user735@outlook.com,gmail.com,0.4,0.13,0,2,0,0,0,0
user736@businessmail.biz,tempmail.net,0.11,0.06,0,1,0,0,0,0
user737@tempmail.net,tempmail.net,0.19,0.11,0,1,1,0,0,0
user738@yahoo.com,tempmail.net,0.35,0.0,0,1,0,0,0,0
user739@protonmail.com,outlook.com,0.08,0.05,1,2,1,0,0,0
user740@tempmail.net,businessmail.biz,0.12,0.52,0,2,1,0,0,0
user741@businessmail.biz,businessmail.biz,0.24,0.01,0,0,0,0,0,0
user742@tempmail.net,tempmail.net,0.47,0.03,0,2,0,0,0,0
user743@yahoo.com,yahoo.com,0.55,0.1,0,1,1,0,0,0
user744@mail.ru,gmail.com,0.13,0.02,0,1,1,0,0,0
user745@outlook.com,tempmail.net,0.3,0.03,0,3,0,0,0,0
user746@mail.ru,tempmail.net,0.51,0.14,0,1,0,0,0,0
user747@businessmail.biz,protonmail.com,0.4,0.06,0,1,1,0,0,0
user748@outlook.com,gmail.com,0.28,0.23,0,4,1,0,0,0
user749@outlook.com,outlook.com,0.32,0.13,0,3,0,0,0,0
user750@outlook.com,yahoo.com,0.14,0.17,0,0,0,0,0,0
user751@protonmail.com,businessmail.biz,0.2,0.18,0,2,0,1,0,1
user752@protonmail.com,outlook.com,0.24,0.07,0,1,0,0,1,1
user753@outlook.com,tempmail.net,0.23,0.02,0,2,1,0,0,0
user754@gmail.com,outlook.com,0.22,0.11,0,4,0,0,0,0
user755@yahoo.com,gmail.com,0.12,0.25,0,2,0,1,0,1
user756@yahoo.com,businessmail.biz,0.52,0.19,0,0,1,0,0,0
user757@outlook.com,mail.ru,0.26,0.29,0,1,1,0,0,0
user758@protonmail.com,outlook.com,0.23,0.2,0,0,0,0,0,0
user759@gmail.com,outlook.com,0.1,0.19,0,3,1,0,0,0
user760@tempmail.net,yahoo.com,0.34,0.02,0,2,1,0,0,0
user761@tempmail.net,mail.ru,0.16,0.02,0,2,0,0,0,0
user762@yahoo.com,mail.ru,0.16,0.09,0,1,1,0,0,0
user763@outlook.com,protonmail.com,0.19,0.04,1,3,0,0,0,0
